1462800713.332561,50
1462800718.376185,0.0
1462800718.3845,382.6834323650898
1462800718.392743,707.10678118654744
1462800718.401077,923.8795325112867
1462800718.409341,1000.0
1462800718.417523,923.8795325112867
1462800718.425728,707.10678118654755
1462800718.433903,382.68343236508991
1462800718.442114,1.2246467991473532e-13
1462800718.450211,-382.68343236508969
1462800718.458383,-707.10678118654744
1462800718.466602,-923.87953251128647
1462800718.474814,-1000.0
1462800718.483017,-923.87953251128658
1462800718.491194,-707.10678118654766
1462800718.499411,-382.68343236509037
1462800718.507622,-2.4492935982947065e-13
1462800718.515841,382.68343236508997
1462800718.524017,707.10678118654732
1462800718.532194,923.87953251128647
1462800718.540403,1000.0
1462800718.548611,923.8795325112867
1462800718.556822,707.10678118654835
1462800718.565017,382.68343236509048
1462800718.573195,3.6739403974420595e-13
1462800718.581411,-382.68343236508986
1462800718.589563,-707.10678118654789
1462800718.597776,-923.87953251128636
1462800718.605987,-1000.0
1462800718.614193,-923.8795325112867
1462800718.622345,-707.10678118654846
1462800718.630588,-382.6834323650906
1462800718.638798,-4.898587196589413e-13
1462800718.647012,382.68343236508974
1462800718.655176,707.10678118654778
1462800718.663387,923.87953251128636
1462800718.671597,1000.0
1462800718.679805,923.87953251128681
1462800718.688015,707.10678118654857
1462800718.696193,382.68343236509071
1462800718.704321,6.1232339957367665e-13
1462800718.712416,-382.68343236508792
1462800718.720565,-707.10678118654766
1462800718.728725,-923.87953251128624
1462800718.736875,-1000.0
1462800718.745014,-923.87953251128681
1462800718.753158,-707.10678118654869
1462800718.761371,-382.68343236508923
1462800718.769518,-7.347880794884119e-13
1462800718.777718,382.68343236508781
1462800718.785931,707.10678118654755
1462800718.794193,923.87953251128624
1462800718.802388,1000.0
1462800718.810605,923.87953251128681
1462800718.818806,707.10678118654869
1462800718.827015,382.68343236508935
1462800718.835191,8.5725275940314725e-13
1462800718.843409,-382.68343236508775
1462800718.851713,-707.10678118654755
1462800718.860012,-923.87953251128624
1462800718.868186,-1000.0
1462800718.876342,-923.87953251128693
1462800718.884543,-707.1067811865488
1462800718.892747,-382.68343236508946
1462800718.901012,-9.797174393178826e-13
1462800718.909334,382.68343236508764
1462800718.917666,707.10678118654744
1462800718.925986,923.87953251128613
1462800718.934194,1000.0
1462800718.942396,923.87953251128693
1462800718.950603,707.10678118654891
1462800718.958801,382.68343236508957
1462800718.967147,1.1021821192326179e-12
1462800718.975295,-382.68343236508753
1462800718.98362,-707.10678118654732
1462800718.991827,-923.87953251128613
1462800719.00001,-1000.0
1462800719.008192,-923.87953251128704
1462800719.01639,-707.10678118654903
1462800719.024591,-382.68343236508969
1462800719.032833,-1.2246467991473533e-12
1462800719.041017,382.68343236508741
1462800719.049274,707.10678118654482
1462800719.057418,923.87953251128738
1462800719.065742,1000.0
1462800719.073951,923.87953251128704
1462800719.082197,707.10678118654914
1462800719.090325,382.68343236509304
1462800719.098504,4.899825157862589e-12
1462800719.106857,-382.68343236509054
1462800719.115015,-707.1067811865471
1462800719.12319,-923.87953251128602
1462800719.131399,-1000.0
1462800719.139721,-923.87953251128852
1462800719.14789,-707.10678118654664
1462800719.156093,-382.68343236508991
1462800719.164298,-1.4695761589768238e-12
1462800719.172504,382.68343236508719
1462800719.180836,707.10678118654459
1462800719.18916,923.87953251128738
1462800719.197367,1000.0
1462800719.205676,923.87953251128715
1462800719.213981,707.10678118654926
1462800719.222193,382.68343236509327
1462800719.230489,-1.9606728399089418e-12
1462800719.238692,-382.68343236509031
1462800719.246965,-707.10678118654698
1462800719.255169,-923.87953251128602
1462800719.263472,-1000.0
1462800719.271674,-923.87953251128863
1462800719.279883,-707.10678118654675
1462800719.288134,-382.68343236509014
1462800719.296335,-1.7145055188062945e-12
1462800719.30454,382.68343236508696
1462800719.312858,707.10678118654437
1462800719.321179,923.87953251128727
1462800719.32948,1000.0
1462800719.337628,923.87953251128727
1462800719.345956,707.10678118654948
1462800719.354165,382.68343236509349
1462800719.362475,5.3896838775215304e-12
1462800719.370803,-382.68343236509014
1462800719.379003,-707.10678118654675
1462800719.387194,-923.8795325112859
1462800719.39539,-1000.0
1462800719.403601,-923.87953251128863
1462800719.41181,-707.10678118654698
1462800719.42013,-382.68343236509031
1462800719.42834,-1.9594348786357652e-12
1462800719.436538,382.68343236508673
1462800719.444747,707.10678118654425
1462800719.452945,923.87953251128715
1462800719.461156,1000.0
1462800719.469354,923.87953251128738
1462800719.477538,707.1067811865496
1462800719.485744,382.68343236509372
1462800719.493893,-1.4708141202500004e-12
1462800719.50202,-382.68343236508991
1462800719.510156,-707.10678118654664
1462800719.518352,-923.87953251128579
1462800719.526549,-1000.0
1462800719.534741,-923.87953251128874
1462800719.542933,-707.1067811865471
1462800719.55112,-382.68343236509054
1462800719.559305,-2.2043642384652359e-12
1462800719.567489,382.6834323650865
1462800719.575675,707.10678118654403
1462800719.58386,923.87953251128704
1462800719.592014,1000.0
1462800719.600191,923.87953251128738
1462800719.608372,707.10678118654982
1462800719.616557,382.68343236509395
1462800719.624744,5.8795425971804718e-12
1462800719.63293,-382.68343236508969
1462800719.641115,-707.10678118654641
1462800719.649302,-923.87953251128567
1462800719.657486,-1000.0
1462800719.66567,-923.87953251128886
1462800719.673998,-707.10678118654732
1462800719.682194,-382.68343236509077
1462800719.690414,100
