0.01,1.31794030044738E-020
0.0103737614,1.31825201647108E-020
0.0107614926,1.31858763431806E-020
0.0111637156,1.31894900030446E-020
0.0115809722,1.31933810552722E-020
0.0120138243,1.31975709755064E-020
0.0124628546,1.32020829310678E-020
0.012928668,1.32069419187382E-020
0.0134118918,1.3212174914619E-020
0.0139131765,1.32178110370595E-020
0.0144331973,1.32238817239635E-020
0.0149726546,1.3230420925917E-020
0.0155322746,1.32374653168164E-020
0.0161128111,1.3245054523381E-020
0.0167150458,1.32532313762446E-020
0.0173397896,1.32620421840415E-020
0.0179878841,1.32715370336674E-020
0.0186602017,1.32817701190151E-020
0.0193576481,1.32928001017086E-020
0.0200811622,1.33046905073077E-020
0.0208317186,1.33175101609313E-020
0.0216103278,1.33313336672098E-020
0.0224180384,1.33462419395285E-020
0.0232559382,1.3362322784719E-020
0.0241251554,1.33796715501868E-020
0.0250268606,1.33983918411237E-020
0.025962268,1.34185963171445E-020
0.0269326374,1.34404075785377E-020
0.0279392755,1.34639591546663E-020
0.0289835377,1.34893966081254E-020
0.0300668305,1.35168787714648E-020
0.0311906126,1.35465791352828E-020
0.0323563973,1.35786874100535E-020
0.0335657545,1.36134112886541E-020
0.0348203129,1.36509784393356E-020
0.0361217618,1.36916387672114E-020
0.0374718538,1.37356669870086E-020
0.0388724071,1.3783365559132E-020
0.0403253076,1.38350680513648E-020
0.041832512,1.38911430010766E-020
0.0433960498,1.39519983675302E-020
0.0450180267,1.40180866841946E-020
0.0467006268,1.40899110440305E-020
0.0484461159,1.41680320805835E-020
0.0502568448,1.4253076146098E-020
0.0521352516,1.43457449340497E-020
0.0540838661,1.44468268563804E-020
0.0561053123,1.45572105615504E-020
0.0582023123,1.46779010818613E-020
0.0603776901,1.4810039229634E-020
0.0626343751,1.49549250340156E-020
0.0649754063,1.51140462395487E-020
0.0674039362,1.52891131925755E-020
0.0699232352,1.54821018552863E-020
0.0725366958,1.56953072490109E-020
0.0752478376,1.59314104057459E-020
0.0780603113,1.61935629900081E-020
0.0809779044,1.64854952874898E-020
0.084004546,1.68116554538618E-020
0.0871443117,1.71773911208776E-020
0.0904014297,1.75891891946281E-020
0.0937802862,1.80549968291577E-020
0.0972854313,1.85846575434595E-020
0.1009215853,1.91905137225962E-020
0.1046936446,1.98882545418023E-020
0.1086066889,2.06981343359753E-020
0.1126659878,2.16467647541322E-020
0.1168770076,2.27698218884849E-020
0.121245419,2.41162607305463E-020
0.1257771048,2.57551013677164E-020
0.1304781675,2.77867312945493E-020
0.1353549378,3.03615628965711E-020
0.1404139829,3.39419052255794E-020
0.1456621157,3.83331009562868E-020
0.1511064033,4.48812939105307E-020
0.1567541775,5.50009813001144E-020
0.1626130436,7.26290281771593E-020
0.1686908915,1.10878272085374E-019
0.174995906,2.5595951649803E-019
0.1815365775,6.26860990579073E-019
0.1883217141,1.33034480025412E-019
0.1953604529,7.19930790716075E-020
0.2026622726,4.81931871686896E-020
0.2102370061,3.55457156494816E-020
0.218094854,2.77168609863623E-020
0.2262463978,2.24054965109839E-020
0.2347026149,1.85744056251835E-020
0.2434748928,1.56872761933014E-020
0.2525750445,1.34388879207535E-020
0.2620153248,1.16427406395841E-020
0.2718084464,1.01784419288616E-020
0.281967597,8.96479605771606E-021
0.2925064575,7.94504934814554E-021
0.3034392199,7.07833393886487E-021
0.3147806067,6.33447081832629E-021
0.3265458909,5.69068793527032E-021
0.3387509159,5.12947770957341E-021
0.3514121176,4.63715768541065E-021
0.3645465463,4.20287906608316E-021
0.3781718891,3.81792855233678E-021
0.3923064947,3.47522701147607E-021
0.4069693973,3.16896314109107E-021
0.4221803426,2.89432153848931E-021
0.4379598143,2.64727795937522E-021
0.4543290618,2.42444316127751E-021
0.4713101285,2.22294239027413E-021
0.488925882,2.04032136436597E-021
0.5072000444,1.87447219410443E-021
0.5261572244,1.72357447300604E-021
0.5458229506,1.58604802957653E-021
0.5662237058,1.46051472953655E-021
0.5873869625,1.34576736325068E-021
0.60934122,1.24074412433417E-021
0.6321160429,1.14450753165937E-021
0.6557421008,1.05622690296008E-021
0.6802512096,9.75163677850112E-022
0.7056763743,9.00659029295025E-022
0.7320518334,8.32123318500238E-022
0.7594131055,7.69027107160662E-022
0.7877970363,7.10893902090362E-022
0.8172418488,6.57296255614901E-022
0.8477871948,6.07858402204888E-022
0.879474208,5.62256742387855E-022
0.9123455593,5.20188265388044E-022
0.946445515,4.81345988488576E-022
0.9818199953,4.45448744305476E-022
1.0185166372,4.12254248310374E-022
1.056584858,3.81548048110993E-022
1.0960759219,3.53135343300859E-022
1.1370430093,3.2683765699581E-022
1.1795412883,3.02491173862912E-022
1.223627989,2.799454868152E-022
1.2693624804,2.59062465312354E-022
1.3168063506,2.39715203420791E-022
1.3660234895,2.21787048082956E-022
1.4170801751,2.05170709170751E-022
1.4700451625,1.89767449064894E-022
1.5249897768,1.75486346888378E-022
1.5819880086,1.62243631366841E-022
1.6411166144,1.49962076038694E-022
1.7024552192,1.38570450757995E-022
1.7660864244,1.28003023865698E-022
1.8320959184,1.18199109912949E-022
1.9005725924,1.09102658334344E-022
1.9716086603,1.00661878956795E-022
2.0452997822,9.2828900677202E-023
2.1217451938,8.55594600455684E-023
2.2010478399,7.88126168503521E-023
2.2833145128,7.25504941228122E-023
2.3686559964,6.67380402608299E-023
2.4571872152,6.13428112244418E-023
2.5490273893,5.63347709792337E-023
2.6443001947,5.16861085638314E-023
2.7431339297,4.73710703378343E-023
2.8456616884,4.33658061303876E-023
2.9520215389,3.96482281610828E-023
3.0623567101,3.61978817481386E-023
3.1768157841,3.29958269587826E-023
3.2955528966,3.00245304995014E-023
3.4187279441,2.72677672977358E-023
3.5465067993,2.47105314034227E-023
3.6790615351,2.23389560563822E-023
3.8165706552,2.01402430513788E-023
3.9592193355,1.81026019308275E-023
4.1071996728,1.6215200117593E-023
4.2607109441,1.44681259877745E-023
4.4199598741,1.28523682815288E-023
4.5851609145,1.13598175157426E-023
4.7565365321,9.98329882212762E-024
4.9343175089,8.71665198993218E-024
5.1187432524,7.55488534809184E-024
5.3100621184,6.49444855513902E-024
5.5085317451,5.53369934506363E-024
5.7144194005,4.67368125633661E-024
5.9280023418,3.91935763495037E-024
6.149568189,3.28132241379621E-024
6.3794153125,2.77724178022126E-024
6.6178532342,2.42995545119157E-024
6.8652030452,2.25661226343097E-024
7.1217978374,2.25051031116788E-024
7.3879831526,2.37569237992363E-024
7.6641174475,2.58445689226552E-024
7.9505725765,2.8363637608897E-024
8.2477342926,3.10395486153186E-024
8.5560027667,3.37037871762421E-024
8.8757931265,3.6257051798395E-024
9.2075360157,3.86418635517128E-024
9.5516781737,4.08255243250325E-024
9.9086830372,4.27900423892431E-024
10.2790313647,4.45262085409043E-024
10.6632218831,4.60300718647473E-024
11.0617719603,4.73008097544161E-024
11.4752183011,4.83394249905595E-024
11.9041176703,4.9147948456257E-024
12.3490476425,4.97289636772329E-024
12.8106073798,5.00853480190372E-024
13.2894184386,5.02201721434683E-024
13.7861256067,5.01367290838001E-024
14.3013977716,4.98386854714291E-024
14.8359288213,4.9330365206E-024
15.3904385784,4.86171938629154E-024
15.96567377,4.77063535109463E-024
16.5624090329,4.66077255241476E-024
17.1814479567,4.53352366579584E-024
17.8236241661,4.39087735127721E-024
18.4898024436,4.23568905938232E-024
19.1808798939,4.072059147104E-024
19.897787152,3.90584573119629E-024
20.6414896363,3.74531927129032E-024
21.412988849,3.60189615976836E-024
22.2133237245,3.49072585196165E-024
23.0435720286,3.43063788226952E-024
23.9048518099,3.4427462636802E-024
24.798322905,3.54734247318888E-024
25.7251885012,3.75996019612154E-024
26.6866967559,4.08876243025879E-024
27.6841424781,4.53482913115012E-024
28.7188688715,5.09472279743617E-024
29.7922693438,5.76343567586862E-024
30.9057893827,6.53643308783742E-024
32.0609285029,7.41061726050797E-024
33.2592422648,8.38457105046845E-024
34.5023443701,9.45845746991162E-024
35.791908834,1.06338060874924E-023
37.1296722403,1.19132940877369E-023
38.5174360793,1.33005604563475E-023
39.9570691743,1.48000603944007E-023
41.4505101979,1.64169554230769E-023
42.9997702827,1.81570316722743E-023
44.6069357297,2.00266391546865E-023
46.274170818,2.20326460914797E-023
48.0037207189,2.41824036910764E-023
49.7979145196,2.64837179103111E-023
51.6591683594,2.89448256028857E-023
53.589988684,3.15743731168255E-023
55.5929756198,3.43813958908603E-023
57.6708264765,3.73752979656538E-023
59.8263393782,4.05658306066339E-023
62.0624170326,4.39630694584662E-023
64.3820706392,4.75773898369638E-023
66.7884239443,5.14194399263499E-023
69.2847174483,5.55001117977694E-023
71.8743127685,5.98305103047263E-023
74.5606971667,6.44219200459813E-023
77.347488245,6.92857707175643E-023
80.2384388178,7.44336013023133E-023
83.2374419647,7.98770236657808E-023
86.348536274,8.56276862383434E-023
89.5759112807,9.16972385609724E-023
92.9239131085,9.80972975519501E-023
96.3970503223,1.04839416409251E-022
100,1.11935057094164E-022
